resource_type,name,city_region,latitude,longitude,industrial_type,landuse,power_type,operator,voltage,address,website,phone,description
Industrial Zone,Dr VSI Estate,Chennai,12.981964,80.250979,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Dunlop Tyres,Chennai,13.103354,80.1532,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,EID Parry Fertilizers,Chennai,13.215997,80.323988,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Empty ground,Chennai,12.893487,80.185595,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ennore Foundries,Chennai,13.211933,80.321716,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ennore Foundries,Chennai,13.212691,80.319333,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ennore MTC Depot,Chennai,13.215128,80.320893,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ennore SEZ Super Critical Thermal Power Project (Vayalur),Chennai,13.282382,80.310264,Energy Infrastructure,construction,plant,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ennore Thermal Power Station,Chennai,13.199501,80.309481,Energy Infrastructure,industrial,plant,Tamil Nadu Generation and Distribution Corporation,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,FCI Godown,Chennai,13.074596,80.249191,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,FCI Warehouse - Chrompet,Chennai,12.939003,80.136865,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,First Solar,Chennai,12.956042,79.970312,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Flex India,Chennai,12.916728,79.87849,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Food Corporation of India - FCI Avadi,Chennai,13.124001,80.073255,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Foxconn,Chennai,12.922749,79.891236,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Fuchs Lubricants (India) Pvt. Ltd. Regional Office (South),Chennai,12.952235,80.186053,Energy Infrastructure,industrial,,,,,,+91 44 2247 5193;+91 44 2247 5194,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,GT Food Products,Chennai,13.26353,80.028305,food_industry,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Gold Winner Oil Company,Chennai,12.901324,80.182087,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Government Civil Supplies Warehouse,Chennai,13.031429,80.242812,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Government Press,Chennai,13.104342,80.279226,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Gummidipoondi Suryadev Power Plant,Chennai,13.383699,80.108348,Energy Infrastructure,,plant,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,"Hi-Tech SEZ, Sriperumbudur",Chennai,12.92067,79.886075,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,High Valley Insulations P Ltd,Chennai,12.910139,79.894758,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Hindustan Petroleum,Chennai,13.122892,80.281285,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Hyoseong Electric India,Chennai,13.034863,79.994245,factory,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Hyundai Factory,Chennai,12.998277,80.012536,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,IDPL,Chennai,13.021289,80.192556,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,ILJIN AUTOMOTIVE PVT. LTD.,Chennai,13.000266,80.00796,Energy Infrastructure,,,,,,https://www.iljin.com,+914447102193,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,IOC Fuel Yard,Chennai,13.103738,80.291681,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,ITC Packaging,Chennai,13.182918,80.305251,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Indian Oil,Chennai,13.122177,80.27813,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Indian Oil Corporation,Chennai,13.142086,80.28073,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Indira cotton mills,Chennai,12.944744,80.13686,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,IndoSpace Industrial & Logistics Park Sri City,Chennai,13.514212,79.988568,Energy Infrastructure,industrial,,,,,https://directorsdirectory.com/indospace-industrial-logistics-park-sri-city/,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Indospace Logistics Park,Chennai,13.025032,80.008473,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Integral Coach Factory,Chennai,13.098065,80.207667,factory,industrial,,Indian Railway,,,https://icf.indianrailways.gov.in,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Integral Coach Factory Carriage Works - ICF Chennai,Chennai,13.105407,80.225069,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,International Flavour & Fragrances,Chennai,13.009303,80.192279,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Island Grounds Solar Farm,Chennai,13.070161,80.278841,Energy Infrastructure,industrial,plant,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Iyyapanthangal MTC Depot,Chennai,13.03726,80.134797,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Jaya Hind Industries,Chennai,12.984785,79.853184,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Jayalakshmi Modern Rice Mill,Chennai,13.262678,80.14789,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Jayneks Thermoshield,Chennai,12.841306,79.967568,Energy Infrastructure,,,Jayneks.com,,,https://www.jayneks.com,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,KK Nagar Container Freight Station,Chennai,13.045987,80.195236,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,KK Nagar Pumping Station,Chennai,13.041782,80.203171,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,KK Nagar West MTC Terminus,Chennai,13.044189,80.193342,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Kattupalli Container Terminal,Chennai,13.312567,80.345094,port,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Kelambakkam Bus Station,Chennai,12.786247,80.222007,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Kl concast,Chennai,13.443256,80.097026,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Kolathur Water Works,Chennai,13.128292,80.212412,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Korukkupet Goods Shed,Chennai,13.119089,80.27021,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Kubs Locks,Chennai,12.850512,79.938029,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Larsen & Toubro,Chennai,13.025811,80.178504,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,M M Garden,Chennai,13.12581,80.244388,warehouse,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,MRF Tyres,Chennai,13.176676,80.309428,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,"MTC Bus Depot, KK Nagar",Chennai,13.034747,80.205399,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,MTC Depot,Chennai,13.087071,80.21925,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,MTC Depot,Chennai,13.100567,80.193777,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,MTC Workshop - Chrompet,Chennai,12.947966,80.142775,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Madhavaram MTC Depot,Chennai,13.131518,80.235838,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Madras Export Processing Zone MEPZ,Chennai,12.942922,80.121418,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Magnum Clothing Private Limited,Chennai,12.960552,80.131765,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Mahatha Petroleum Private Limited,Chennai,12.951676,80.186656,Energy Infrastructure,industrial,,,,,https://www.mahathapetroleum.com/,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Mahindra Research Valley,Chennai,12.719288,80.01468,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Majestic Studios,Chennai,13.049393,80.200459,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Manali Fertilizers Limited - MFL,Chennai,13.171714,80.267823,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Manali Petro Chemicals,Chennai,13.151793,80.272424,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Maraimalai Nagar Industrial Area,Chennai,12.784187,80.027665,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Maruthi Suzuki,Chennai,13.05496,80.147991,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Mary Timbers,Chennai,12.920785,80.089835,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Mentor Printing and Logistics Pvt Ltd,Chennai,12.917347,79.895726,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Metrowater,Chennai,12.983438,80.263265,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Motorola,Chennai,12.925981,79.894653,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,NOKIA Factory,Chennai,12.948225,79.933878,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,NTC Logistics India (P) Ltd.,Chennai,13.040269,80.041929,Energy Infrastructure,industrial,,,,,https://www.ntclogistics.in/,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Nehru Nagar Industrial Estate,Chennai,12.974591,80.247277,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Nemmeli Seawater Desalination Plant,Chennai,12.703439,80.225132,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,North Chennai Thermal Station,Chennai,13.248947,80.327758,Energy Infrastructure,industrial,plant,Tamil Nadu Generation and Distribution Corporation,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,NueGo Bus Depot,Chennai,13.064307,80.148878,bus_depot,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Oragadam Industrial Park,Chennai,12.855588,79.93233,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,PREI POLAR ENGINEERING PRIVATE LIMITED,Chennai,12.9092,79.894469,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,PWD,Chennai,12.98516,80.244232,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,PWD Workshop,Chennai,13.104361,80.28234,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Pearl Global Industries,Chennai,12.740057,79.988646,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Pegatron Technology India (Plot 3),Chennai,12.720122,80.020217,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Pegatron Technology India (Plot 8),Chennai,12.716461,80.022239,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Perambur MTC Depot,Chennai,13.101536,80.249126,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Perungudi Sewage Treatment Plant,Chennai,12.957226,80.233915,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Poonamallee MTC Depot,Chennai,13.052294,80.090808,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Prasad Color Labs,Chennai,13.055787,80.205609,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Precision,Chennai,13.049614,80.243426,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,RBC engineering,Chennai,13.076652,80.181373,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ramarao Body Works,Chennai,12.901872,80.183481,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ray Mix,Chennai,12.772263,80.207006,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Renault Nissan,Chennai,12.835853,79.942298,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Resource Recovery Park - Sriperumbudur,Chennai,12.981398,79.931042,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Royal Enfield Motors,Chennai,13.174065,80.307253,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Royal Enfield Oragadam,Chennai,12.849328,79.934307,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,SANDS,Chennai,12.824929,80.213051,Energy Infrastructure,,,https://www.sandsindia.com/,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,SICAL Container Freight Station,Chennai,13.246126,80.279476,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,SIPCOT Gummidipundi,Chennai,13.414304,80.104668,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,SIPCOT Industrial Growth Centre,Chennai,12.867312,79.965916,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,SIPCOT Irungattukottai,Chennai,12.997417,80.011201,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,STP Container Terminal,Chennai,13.164013,80.308092,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,SafeExpress,Chennai,12.999024,79.856248,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Saidapet MTC Depot,Chennai,13.014689,80.225655,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Samsung India Electronics,Chennai,12.915547,79.88213,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Softgel Private Ltd.,Chennai,12.803837,80.190871,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Southern Railways Printing Press,Chennai,13.102621,80.292419,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Spartek Granites,Chennai,13.090362,79.993235,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Sri Lakshmi Agro,Chennai,13.144571,80.299064,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Sriperumbudur Industrial Park,Chennai,12.927202,79.912305,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Super Auto Forge Plant 6,Chennai,12.86597,80.120774,factory,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Symrise Pvt Ltd,Chennai,12.874066,80.226446,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,T.I. Cycles,Chennai,13.112209,80.146987,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TAFE,Chennai,13.058098,80.255341,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TCPL,Chennai,13.383965,80.11341,Energy Infrastructure,,plant,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TI Cycles Of India,Chennai,13.111796,80.146868,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TI Metal Forming,Chennai,13.125939,80.048254,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TNEB,Chennai,13.099842,80.181938,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TNEB,Chennai,13.045125,80.265858,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TNEB Site,Chennai,13.103933,80.268097,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TNEB Site,Chennai,13.101809,80.269417,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TVS Delphi,Chennai,13.016623,79.923253,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TVS Group Companies,Chennai,13.10626,80.19169,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,TVT,Chennai,12.852156,79.937948,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Tambaram MTC Depot,Chennai,12.932453,80.121215,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,The Indian Cement Ltd.,Chennai,13.234956,80.283741,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Thirumudivakkam SIDCO Industrial Estate,Chennai,12.972025,80.089443,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Thiruverkadu Bus Depot,Chennai,13.069503,80.12401,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Thiruvottiyur MTC Depot,Chennai,13.17224,80.304556,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Timber Cutting Company,Chennai,13.277587,80.225691,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Timber Cutting Yard,Chennai,13.277278,80.23163,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Tirumalai Nagar,Chennai,12.972244,80.24406,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Tocheunglee Stationery Manufacturing Company,Chennai,13.082028,79.909266,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Tondiarpet Diesel Loco Shed,Chennai,13.133185,80.281908,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Tondiarpet-II MTC Depot,Chennai,13.134245,80.290767,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Treatment plant,Chennai,13.011772,80.189998,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Tube Products of India,Chennai,13.120812,80.114288,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,VSNL,Chennai,13.129115,80.16646,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Vadapalani MTC Depot,Chennai,13.050389,80.206662,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Vallalar Nagar Bus Depot,Chennai,13.104335,80.276257,depot,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Vallur Thermal Power Station,Chennai,13.236654,80.306721,Energy Infrastructure,industrial,plant,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Varroc Polymers,Chennai,12.804213,79.909358,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Vyasarpadi MTC Depot,Chennai,13.120183,80.258569,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Wipro CDC7,Chennai,12.737056,80.010457,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Witzenmann India Private Limited,Chennai,12.960596,80.13086,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,YCH Logistics,Chennai,12.914635,79.886312,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,ZIP Industries,Chennai,12.671601,79.976711,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,balsons,Chennai,12.945355,80.136235,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,eZee Bags,Chennai,12.99853,80.204827,Energy Infrastructure,commercial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,nelcast,Chennai,13.30645,80.168506,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,vinayaga,Chennai,12.945934,80.13897,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,திருவான்மியூர் எம்.டி.சி. டிப்போ,Chennai,12.986833,80.258735,depot,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Wind Farm,Pawan Shakthi Wind Turbines,Chennai,13.0555,80.100292,Renewable Energy - Wind Power,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
